Thu Mar 10 20:05:52 +0000 2011	alpoz9	I just scored 586 points in Fruit Ninja's Arcade Mode, with help from 4 Freeze Bananas! http://www.fruitninja.com http://bit.ly/gVfwcd
Thu Mar 10 20:25:46 +0000 2011	TheBeastinBlue	I just sliced 353 fruits, including 23 lush plums on Fruit Ninja HD for iPad! http://www.fruitninja.com http://bit.ly/fP29EI
Thu Mar 10 20:41:24 +0000 2011	hamdiabu	I scored 178 points in Fruit Ninja's Zen Mode on iPhone, with a lush 6 fruit combo! http://www.fruitninja.com http://bit.ly/ikBSmT
Thu Mar 10 20:44:45 +0000 2011	Patrickdk	I just scored 356 points in Fruit Ninja HD's Arcade Mode, with help from 3 Frenzy Bananas! http://www.fruitninja.com http://bit.ly/e3ur07
Thu Mar 10 20:49:04 +0000 2011	shcherbakov_d	I just sliced 216 fruits, including 16 tasty bananas on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/i2u9zZ
Thu Mar 10 20:50:00 +0000 2011	Patrickdk	I scored 190 points in Fruit Ninja HD's Zen Mode on iPad, with a succulent 5 red apple combo! http://www.fruitninja.com http://bit.ly/e3ur07
Thu Mar 10 20:51:08 +0000 2011	macmikus	I just sliced 202 fruits, including 16 delicious plums on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/ghujLy
Thu Mar 10 20:55:11 +0000 2011	zbaloush	I scored 219 points in Fruit Ninja's Zen Mode on iPhone, with a succulent 5 fruit combo! http://www.fruitninja.com http://bit.ly/hu44hW
Thu Mar 10 20:55:25 +0000 2011	GetOverMVP	I scored 226 points in Fruit Ninja's Zen Mode on iPhone, with a succulent 6 fruit combo! http://www.fruitninja.com http://bit.ly/hOXFqe
Thu Mar 10 21:03:17 +0000 2011	dattatanuj	I just scored 505 points in Fruit Ninja's Arcade Mode, with help from 3 Score x2 Bananas! http://www.fruitninja.com http://bit.ly/fEs4Qz
Thu Mar 10 21:07:06 +0000 2011	thepaloalto	I just sliced 178 fruits, including 16 succulent mangoes on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/f5ZGKW
Thu Mar 10 21:17:48 +0000 2011	alexcaracci	I just scored 413 points in Fruit Ninja's Arcade Mode, with help from 2 Frenzy Bananas! http://www.fruitninja.com http://bit.ly/e1n4vI
Thu Mar 10 21:21:40 +0000 2011	CEXBOX	I scored 176 points in Fruit Ninja's Zen Mode on iPhone, with a luscious 6 fruit combo! http://www.fruitninja.com http://bit.ly/gTg3KL
Thu Mar 10 21:23:30 +0000 2011	HugeWendy	I just scored 660 points in Fruit Ninja's Arcade Mode, with help from 3 Frenzy Bananas! http://www.fruitninja.com http://bit.ly/i2J839
Thu Mar 10 21:24:43 +0000 2011	Athosdeu	I just scored 655 points in Fruit Ninja's Arcade Mode, with help from 3 Freeze Bananas! http://www.fruitninja.com http://bit.ly/fOsOJR
Thu Mar 10 21:24:56 +0000 2011	tiagobritto_	I just sliced 414 fruits, including 24 succulent oranges on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/hXQulY
Thu Mar 10 21:27:52 +0000 2011	CitrusCurseXD	I just scored 641 points in Fruit Ninja's Arcade Mode, with help from 3 Freeze Bananas! http://www.fruitninja.com http://bit.ly/evO7Jh
Thu Mar 10 21:28:44 +0000 2011	charlieforrest	I just sliced 273 fruits, including 22 tasty bananas on Fruit Ninja HD for iPad! http://www.fruitninja.com http://bit.ly/dFpqTb
Thu Mar 10 21:29:26 +0000 2011	tomkennedy92	I just sliced 112 fruits, including 10 delicious oranges on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/dPaMq3
Thu Mar 10 21:29:58 +0000 2011	Didierrmau5	I just scored 673 points in Fruit Ninja's Arcade Mode, with help from 3 Frenzy Bananas! http://www.fruitninja.com http://bit.ly/hbFfiU
Thu Mar 10 21:34:04 +0000 2011	tiagobritto_	I just sliced 429 fruits, including 25 delicious red apples on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/hXQulY
Thu Mar 10 21:35:07 +0000 2011	carrotveg	I scored 906 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/ebeUkg
Thu Mar 10 21:35:21 +0000 2011	ShyoReii	I just scored 427 points in Fruit Ninja's Arcade Mode, with help from 3 Score x2 Bananas! http://www.fruitninja.com http://bit.ly/fU851Z
Thu Mar 10 21:35:56 +0000 2011	shcherbakov_d	I just sliced 300 fruits, including 21 delicious bananas on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/i2u9zZ
Thu Mar 10 21:37:20 +0000 2011	Didierrmau5	I just scored 476 points in Fruit Ninja's Arcade Mode, with help from 2 Frenzy Bananas! http://www.fruitninja.com http://bit.ly/hbFfiU
Thu Mar 10 21:37:49 +0000 2011	sl1998	I just sliced 125 fruits, including 11 delicious oranges on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/fLH8X5
Thu Mar 10 21:37:56 +0000 2011	Niieelss	I just scored 551 points in Fruit Ninja's Arcade Mode, with help from 2 Frenzy Bananas! http://www.fruitninja.com http://bit.ly/es3pPc
Thu Mar 10 21:40:29 +0000 2011	Didierrmau5	I just scored 600 points in Fruit Ninja's Arcade Mode, with help from 3 Freeze Bananas! http://www.fruitninja.com http://bit.ly/hbFfiU
Thu Mar 10 21:40:53 +0000 2011	shcherbakov_d	I just scored 413 points in Fruit Ninja's Arcade Mode, with help from 3 Score x2 Bananas! http://www.fruitninja.com http://bit.ly/i2u9zZ
Thu Mar 10 21:42:14 +0000 2011	DonkSince1984	I just scored 773 points in Fruit Ninja's Arcade Mode, with help from 2 Score x2 Bananas! http://www.fruitninja.com http://bit.ly/h0Frk0
Thu Mar 10 21:42:47 +0000 2011	ZubaZubz	I just scored 238 points in Fruit Ninja's Arcade Mode, with help from 2 Freeze Bananas! http://www.fruitninja.com http://bit.ly/haYx5S
Thu Mar 10 21:43:31 +0000 2011	phyre93	I scored 200 points in Fruit Ninja's Zen Mode on iPhone, with a delicious 6 fruit combo! http://www.fruitninja.com http://bit.ly/gtYUwZ
Thu Mar 10 21:45:12 +0000 2011	N1fe	I just sliced 223 fruits, including 15 luscious plums on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/fOaila
Thu Mar 10 21:46:51 +0000 2011	jacosandwich12	I just scored 295 points in Fruit Ninja's Arcade Mode, with help from 2 Freeze Bananas! http://www.fruitninja.com http://bit.ly/hN13mP
Thu Mar 10 21:52:26 +0000 2011	geraldswain23	I just scored 686 points in Fruit Ninja's Arcade Mode, with help from 3 Score x2 Bananas! http://www.fruitninja.com http://bit.ly/dZkgW6
Thu Mar 10 21:54:33 +0000 2011	giovanni1703	I just sliced 85 fruits, including 9 juicy pears on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/gsgabq
Thu Mar 10 22:04:51 +0000 2011	Darkzerotiger	I scored 206 points in Fruit Ninja's Zen Mode on iPhone, with a lush 5 fruit combo! http://www.fruitninja.com http://bit.ly/hRjA4e
Thu Mar 10 22:06:38 +0000 2011	SimsCollection	I scored 200 points in Fruit Ninja's Zen Mode on iPhone, with a delicious 5 fruit combo! http://www.fruitninja.com http://bit.ly/gO13RU
Thu Mar 10 22:11:31 +0000 2011	yojanayezzio	I scored 182 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/dPtlCA
Thu Mar 10 22:11:54 +0000 2011	nanplague	I just scored 719 points in Fruit Ninja's Arcade Mode, with help from 2 Freeze Bananas! http://www.fruitninja.com http://bit.ly/ecTvII
Thu Mar 10 22:13:12 +0000 2011	yojanayezzio	I scored 227 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/dPtlCA
Thu Mar 10 22:13:30 +0000 2011	nanplague	I just scored 733 points in Fruit Ninja's Arcade Mode, with help from 3 Frenzy Bananas! http://www.fruitninja.com http://bit.ly/ecTvII
Thu Mar 10 22:18:09 +0000 2011	yojanayezzio	I scored 248 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/dPtlCA
Thu Mar 10 22:18:41 +0000 2011	writeyourheart	I just sliced 119 fruits, including 12 succulent pears on Fruit Ninja HD for iPad! http://www.fruitninja.com http://bit.ly/i8xIWx
Thu Mar 10 22:20:55 +0000 2011	Leffinho8	I just scored 332 points in Fruit Ninja's Arcade Mode, with help from 3 Score x2 Bananas! http://www.fruitninja.com http://bit.ly/fYYFHc
Thu Mar 10 22:34:42 +0000 2011	48madhatter	I scored 216 points in Fruit Ninja's Zen Mode on iPhone, with a tasty 5 fruit combo! http://www.fruitninja.com http://bit.ly/eJNpQb
Thu Mar 10 22:36:19 +0000 2011	jamierushden	I just sliced 151 fruits, including 10 lush pears on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/e3YOlk
Thu Mar 10 22:39:38 +0000 2011	yojanayezzio	I scored 389 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/dPtlCA
Thu Mar 10 22:40:25 +0000 2011	caeddu	I scored 209 points in Fruit Ninja's Zen Mode on iPhone, with a lush 6 lemon combo! http://www.fruitninja.com http://bit.ly/hIhGDc
Thu Mar 10 22:41:16 +0000 2011	yojanayezzio	I scored 273 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/dPtlCA
Thu Mar 10 22:47:05 +0000 2011	Ricardorvelver	I scored 200 points in Fruit Ninja's Zen Mode on iPhone, with a tasty 6 fruit combo! http://www.fruitninja.com http://bit.ly/hDoP2a
Thu Mar 10 22:47:46 +0000 2011	Skillpadde	I just scored 881 points in Fruit Ninja's Arcade Mode, with help from 3 Score x2 Bananas! http://www.fruitninja.com http://bit.ly/i5gipi
Thu Mar 10 22:50:48 +0000 2011	samuelbarker31	I just sliced 7 fruits, including 3 luscious watermelons on Fruit Ninja HD for iPad! http://www.fruitninja.com http://bit.ly/fFq63v
Thu Mar 10 22:53:44 +0000 2011	myplay135	I scored 223 points in Fruit Ninja's Zen Mode on iPhone, with a lush 6 lemon combo! http://www.fruitninja.com http://bit.ly/fwOV6c
Thu Mar 10 22:53:56 +0000 2011	yumichicken	I just scored 600 points in Fruit Ninja's Arcade Mode, with help from 2 Score x2 Bananas! http://www.fruitninja.com http://bit.ly/ea8dTP
Thu Mar 10 22:55:30 +0000 2011	beczam129	I just sliced 111 fruits, including 11 juicy kiwifruits on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/fhNEeT
Thu Mar 10 22:57:42 +0000 2011	andrea_92	I just scored 742 points in Fruit Ninja's Arcade Mode, with help from 2 Score x2 Bananas! http://www.fruitninja.com http://bit.ly/hyh6h8
Thu Mar 10 23:06:11 +0000 2011	Javitaiti	I just sliced 259 fruits, including 20 tasty apples on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/fhJ3yr
Thu Mar 10 23:12:35 +0000 2011	ErikPalacios	I just sliced 122 fruits, including 10 tasty red apples on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/exuyYG
Thu Mar 10 23:19:21 +0000 2011	andrea_92	I just scored 758 points in Fruit Ninja's Arcade Mode, with help from 3 Freeze Bananas! http://www.fruitninja.com http://bit.ly/hyh6h8
Thu Mar 10 23:23:37 +0000 2011	aRaxxaq	I just sliced 98 fruits, including 8 delicious limes on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/dMvmZ5
Thu Mar 10 23:28:19 +0000 2011	DeMaster1985	I just sliced 48 fruits, including 8 succulent watermelons on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/dK3gei
Thu Mar 10 23:31:16 +0000 2011	DeMaster1985	I just sliced 71 fruits, including 7 juicy bananas on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/dK3gei
Thu Mar 10 23:31:32 +0000 2011	andrea_92	I just scored 847 points in Fruit Ninja's Arcade Mode, with help from 2 Score x2 Bananas! http://www.fruitninja.com http://bit.ly/hyh6h8
Thu Mar 10 23:37:14 +0000 2011	andrea_92	I just scored 906 points in Fruit Ninja's Arcade Mode, with help from 3 Freeze Bananas! http://www.fruitninja.com http://bit.ly/hyh6h8
Thu Mar 10 23:40:55 +0000 2011	Frankjoeseph	I just sliced 43 fruits, including 6 tasty mangoes on Fruit Ninja HD for iPad! http://www.fruitninja.com http://bit.ly/gLMQyU
Thu Mar 10 23:45:51 +0000 2011	Frankjoeseph	I just sliced 80 fruits, including 7 lush pears on Fruit Ninja HD for iPad! http://www.fruitninja.com http://bit.ly/gLMQyU
Thu Mar 10 23:46:37 +0000 2011	_pedrocl	I scored 269 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/hlLl6m
Thu Mar 10 23:49:22 +0000 2011	_pedrocl	I scored 359 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/hlLl6m
Thu Mar 10 23:54:02 +0000 2011	aceatm	I just scored 427 points in Fruit Ninja's Arcade Mode, with help from 4 Frenzy Bananas! http://www.fruitninja.com http://bit.ly/grnbD2
Thu Mar 10 23:57:40 +0000 2011	VanillaVillain	I just scored 9555 points in Fruit Ninja's Arcade Mode, with help from 4 Frenzy Bananas! http://www.fruitninja.com http://bit.ly/grnbD2
Fri Mar 11 00:10:13 +0000 2011	VanillaVillain	I just scored 11786 points in Fruit Ninja's Arcade Mode, with help from 4 Frenzy Bananas! http://www.fruitninja.com http://bit.ly/grnbD2
Fri Mar 11 00:21:55 +0000 2011	MatthewHolland9	I just scored 277 points in Fruit Ninja's Arcade Mode, with help from 2 Freeze Bananas! http://www.fruitninja.com http://bit.ly/fz4yZI
Fri Mar 11 00:22:08 +0000 2011	moorem87	I just sliced 232 fruits, including 17 succulent bananas on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/gSphrA
Fri Mar 11 00:23:21 +0000 2011	arthlobo	I just sliced 1 fruits. Need to play more Fruit Ninja on iPhone! http://www.fruitninja.com http://bit.ly/fgDrRL
Fri Mar 11 00:30:59 +0000 2011	annapiqasa7	I just sliced 59 fruits, including 8 tasty kiwifruits on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/fU2SIp
Fri Mar 11 00:32:56 +0000 2011	sushihazer	I scored 434 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/hrfUEM
Fri Mar 11 00:35:58 +0000 2011	Thebigliv	I just sliced 125 fruits, including 9 luscious mangoes on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/hF0lnq
Fri Mar 11 00:44:19 +0000 2011	bishop	I just scored 415 points in Fruit Ninja's Arcade Mode, with help from 3 Frenzy Bananas! http://www.fruitninja.com http://bit.ly/ihtYra
Fri Mar 11 00:45:56 +0000 2011	jaxn	I just scored 79 points in Fruit Ninja's Arcade Mode, with help from a Freeze Banana! http://www.fruitninja.com http://bit.ly/dIItaN
Fri Mar 11 00:46:58 +0000 2011	SamuelStowers	I just sliced 307 fruits, including 14 tasty apples on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/dFYkjJ
Fri Mar 11 00:47:16 +0000 2011	bishop	I just scored 475 points in Fruit Ninja's Arcade Mode, with help from 2 Frenzy Bananas! http://www.fruitninja.com http://bit.ly/ihtYra
Fri Mar 11 00:49:51 +0000 2011	SamuelStowers	I just sliced 104 fruits, including 9 luscious apples on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/dFYkjJ
Fri Mar 11 00:54:21 +0000 2011	MuOkal	I just scored 291 points in Fruit Ninja's Arcade Mode, with help from 2 Freeze Bananas! http://www.fruitninja.com http://bit.ly/eEWSe0
Fri Mar 11 00:55:02 +0000 2011	Ushi_rm	I just sliced 41 fruits, including 5 luscious apples on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/eaQWWw
Fri Mar 11 00:57:26 +0000 2011	Ushi_rm	I just sliced 61 fruits, including 9 delicious watermelons on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/eaQWWw
Fri Mar 11 00:59:24 +0000 2011	OneGreatUser	I scored 67 points in Fruit Ninja's Zen Mode on iPhone, with a lush 3 fruit combo! http://www.fruitninja.com http://bit.ly/fzr1z6
Fri Mar 11 01:02:51 +0000 2011	Jim0thy1	I just scored 172 points in Fruit Ninja's Arcade Mode, with help from a Frenzy Banana! http://www.fruitninja.com http://bit.ly/gQlBSU
Fri Mar 11 01:06:34 +0000 2011	fruitninja100	I scored 207 points in Fruit Ninja's Zen Mode on iPhone, with a juicy 5 fruit combo! http://www.fruitninja.com http://bit.ly/hrxk8m
Fri Mar 11 01:19:35 +0000 2011	c0nvexity155	I just scored 448 points in Fruit Ninja HD's Arcade Mode, with help from 2 Score x2 Bananas! http://www.fruitninja.com http://bit.ly/hXODbp
Fri Mar 11 01:24:30 +0000 2011	IfOnly89	I just scored 975 points in Fruit Ninja's Arcade Mode, with help from 3 Freeze Bananas! http://www.fruitninja.com http://bit.ly/gOXztE
Fri Mar 11 01:27:40 +0000 2011	connorjustice77	I scored 165 points in Fruit Ninja's Zen Mode on iPhone, with a delicious 5 lime combo! http://www.fruitninja.com http://bit.ly/hWv8uQ
Fri Mar 11 01:31:09 +0000 2011	jedadiah4	I just sliced 269 fruits, including 20 lush pineapples on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/gsQxTQ
Fri Mar 11 01:32:27 +0000 2011	_LuckyLuciano_	I just scored 301 points in Fruit Ninja's Arcade Mode, with help from 3 Score x2 Bananas! http://www.fruitninja.com http://bit.ly/hYm8be
Fri Mar 11 01:35:49 +0000 2011	Ceilynz	I scored 181 points in Fruit Ninja's Zen Mode on iPhone, with a luscious 6 fruit combo! http://www.fruitninja.com http://bit.ly/ehNcP9
Fri Mar 11 01:42:46 +0000 2011	czarl	I just scored 615 points in Fruit Ninja's Arcade Mode, with help from 2 Frenzy Bananas! http://www.fruitninja.com http://bit.ly/gsuLN7
Fri Mar 11 01:42:49 +0000 2011	YouBabyGorilla	I just scored 475 points in Fruit Ninja HD's Arcade Mode, with help from 2 Freeze Bananas! http://www.fruitninja.com http://bit.ly/gVOWUG
Fri Mar 11 01:44:20 +0000 2011	YouBabyGorilla	I just scored 629 points in Fruit Ninja HD's Arcade Mode, with help from 2 Score x2 Bananas! http://www.fruitninja.com http://bit.ly/gVOWUG
Fri Mar 11 01:45:52 +0000 2011	RealZachEdelman	I just scored 168 points in Fruit Ninja's Arcade Mode, with help from a Freeze Banana! http://www.fruitninja.com http://bit.ly/eBOy23
Fri Mar 11 01:46:39 +0000 2011	gme323	I just sliced 409 fruits, including 23 juicy apples on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/f0khXb
Fri Mar 11 01:47:08 +0000 2011	c0nvexity155	I just scored 442 points in Fruit Ninja HD's Arcade Mode, with help from a Frenzy Banana! http://www.fruitninja.com http://bit.ly/hXODbp
Fri Mar 11 01:47:27 +0000 2011	RealZachEdelman	I just scored 155 points in Fruit Ninja's Arcade Mode, with help from a Score x2 Banana! http://www.fruitninja.com http://bit.ly/eBOy23
Fri Mar 11 01:50:19 +0000 2011	YouBabyGorilla	I just scored 585 points in Fruit Ninja HD's Arcade Mode, with help from 2 Frenzy Bananas! http://www.fruitninja.com http://bit.ly/gVOWUG
Fri Mar 11 01:52:36 +0000 2011	May_moly_pocket	I scored 364 points in Fruit Ninja HD's Arcade Mode on iPad, with a delicious 4 fruit combo! http://www.fruitninja.com http://bit.ly/fGNOiZ
Fri Mar 11 01:52:50 +0000 2011	c0nvexity155	I just scored 497 points in Fruit Ninja HD's Arcade Mode, with help from 2 Freeze Bananas! http://www.fruitninja.com http://bit.ly/hXODbp
Fri Mar 11 01:54:44 +0000 2011	romarioml	I just scored 274 points in Fruit Ninja's Arcade Mode, with help from a Freeze Banana! http://www.fruitninja.com http://bit.ly/gOIQOh
Fri Mar 11 02:02:30 +0000 2011	TehRyanLand	I just scored 488 points in Fruit Ninja's Arcade Mode, with help from 3 Freeze Bananas! http://www.fruitninja.com http://bit.ly/f5hrSg
Fri Mar 11 02:08:38 +0000 2011	TheSimpsonsfan2	I just sliced 195 fruits, including 17 juicy pears on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/hEqjlf
Fri Mar 11 02:17:15 +0000 2011	GTM_CrimeBoss	I just scored 237 points in Fruit Ninja's Arcade Mode, with help from a Freeze Banana! http://www.fruitninja.com http://bit.ly/hcxvEA
Fri Mar 11 02:18:36 +0000 2011	GTM_CrimeBoss	I just scored 348 points in Fruit Ninja's Arcade Mode, with help from 2 Frenzy Bananas! http://www.fruitninja.com http://bit.ly/hcxvEA
Fri Mar 11 02:19:10 +0000 2011	Didierrmau5	I just scored 494 points in Fruit Ninja's Arcade Mode, with help from 3 Freeze Bananas! http://www.fruitninja.com http://bit.ly/hbFfiU
Fri Mar 11 02:21:31 +0000 2011	GTM_CrimeBoss	I just scored 361 points in Fruit Ninja's Arcade Mode, with help from 3 Score x2 Bananas! http://www.fruitninja.com http://bit.ly/hcxvEA
Fri Mar 11 02:29:50 +0000 2011	Msmith5301	I just sliced 453 fruits, including 31 lush kiwifruits on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/dGZKui
Fri Mar 11 02:30:04 +0000 2011	Lawlor94	I just sliced 0 fruits. Need to play more Fruit Ninja HD on iPad! http://www.fruitninja.com http://bit.ly/eyWDL7
Fri Mar 11 02:30:22 +0000 2011	derekt100	I just scored 452 points in Fruit Ninja's Arcade Mode, with help from 2 Frenzy Bananas! http://www.fruitninja.com http://bit.ly/guDhga
Fri Mar 11 02:33:21 +0000 2011	May_moly_pocket	I scored 432 points in Fruit Ninja HD's Arcade Mode on iPad, with a luscious 6 fruit combo! http://www.fruitninja.com http://bit.ly/fGNOiZ
Fri Mar 11 02:35:26 +0000 2011	CapKaoz	I just sliced 380 fruits, including 25 luscious oranges on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/hp2cXe
Fri Mar 11 02:38:19 +0000 2011	robprentiss	I just scored 858 points in Fruit Ninja's Arcade Mode, with help from 4 Freeze Bananas! http://www.fruitninja.com http://bit.ly/fDrAQS
Fri Mar 11 02:42:53 +0000 2011	Msmith5301	I just scored 245 points in Fruit Ninja's Arcade Mode, with help from a Frenzy Banana! http://www.fruitninja.com http://bit.ly/dGZKui
Fri Mar 11 02:43:01 +0000 2011	johnatancwb	I scored 451 points in Fruit Ninja's Arcade Mode on iPhone! Needs to practice those combos! http://www.fruitninja.com http://bit.ly/gjZm5k
Fri Mar 11 02:51:10 +0000 2011	kodybrodwater	I just scored 251 points in Fruit Ninja HD's Arcade Mode, with help from a Freeze Banana! http://www.fruitninja.com http://bit.ly/ejptaq
Fri Mar 11 02:57:03 +0000 2011	LeoCristovao	I scored 245 points in Fruit Ninja's Zen Mode on iPhone, with a tasty 6 fruit combo! http://www.fruitninja.com http://bit.ly/e9Gqcd
Fri Mar 11 03:04:15 +0000 2011	Sweetmayumijane	I just scored 322 points in Fruit Ninja's Arcade Mode, with help from 2 Frenzy Bananas! http://www.fruitninja.com http://bit.ly/hOtBxQ
Fri Mar 11 03:09:07 +0000 2011	Bucknut182	I scored 186 points in Fruit Ninja HD's Zen Mode on iPad, with a luscious 6 pear combo! http://www.fruitninja.com http://bit.ly/gvPJlH
Fri Mar 11 03:10:31 +0000 2011	LittleWhile	I just sliced 312 fruits, including 21 luscious pineapples on Fruit Ninja HD for iPad! http://www.fruitninja.com http://bit.ly/e32yXP
Fri Mar 11 03:17:47 +0000 2011	misslianneeeee	I just sliced 205 fruits, including 20 succulent kiwifruits on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/h4w8np
Fri Mar 11 03:22:16 +0000 2011	Ilikecashdude	I just scored 238 points in Fruit Ninja's Arcade Mode, with help from 3 Freeze Bananas! http://www.fruitninja.com http://bit.ly/enDl8P
Fri Mar 11 03:24:02 +0000 2011	Chiquitaabanana	I scored 250 points in Fruit Ninja's Zen Mode on iPhone, with a succulent 6 fruit combo! http://www.fruitninja.com http://bit.ly/exElXj
Fri Mar 11 03:24:51 +0000 2011	iKevin3184	I just scored 499 points in Fruit Ninja's Arcade Mode, with help from 3 Frenzy Bananas! http://www.fruitninja.com http://bit.ly/fe5pCW
Fri Mar 11 03:26:17 +0000 2011	twe	I just scored 422 points in Fruit Ninja's Arcade Mode, with help from 4 Freeze Bananas! http://www.fruitninja.com http://bit.ly/gSB5is
Fri Mar 11 03:27:52 +0000 2011	bbooeeiinngg	I just scored 463 points in Fruit Ninja's Arcade Mode, with help from 2 Score x2 Bananas! http://www.fruitninja.com http://bit.ly/fDhqkK
Fri Mar 11 03:28:03 +0000 2011	_FelipeW	I just scored 755 points in Fruit Ninja's Arcade Mode, with help from 3 Frenzy Bananas! http://www.fruitninja.com http://bit.ly/eFVPrL
Fri Mar 11 03:28:55 +0000 2011	duaxichlo	I scored 249 points in Fruit Ninja HD's Zen Mode on iPad, with a delicious 5 fruit combo! http://www.fruitninja.com http://bit.ly/ePWV8L
Fri Mar 11 03:29:20 +0000 2011	lucidcrony	I just sliced 283 fruits, including 22 delicious oranges on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/eSXavb
Fri Mar 11 03:39:04 +0000 2011	themonsterBFC	I just sliced 1 fruits. Need to play more Fruit Ninja on iPhone! http://www.fruitninja.com http://bit.ly/fNTmcw
Fri Mar 11 03:40:34 +0000 2011	duaxichlo	I scored 253 points in Fruit Ninja HD's Zen Mode on iPad, with a juicy 6 fruit combo! http://www.fruitninja.com http://bit.ly/ePWV8L
Fri Mar 11 03:42:56 +0000 2011	GioTegio	I just scored 171 points in Fruit Ninja's Arcade Mode, with help from 2 Score x2 Bananas! http://www.fruitninja.com http://bit.ly/eXOFz4
Fri Mar 11 03:44:34 +0000 2011	GioTegio	I just scored 275 points in Fruit Ninja's Arcade Mode, with help from 2 Frenzy Bananas! http://www.fruitninja.com http://bit.ly/eXOFz4
Fri Mar 11 03:44:35 +0000 2011	mayomontoya	I just sliced 131 fruits, including 11 succulent PLUMS on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/hz8JrS
Fri Mar 11 03:50:23 +0000 2011	misslianneeeee	I just sliced 238 fruits, including 18 succulent red apples on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/h4w8np
Fri Mar 11 03:51:58 +0000 2011	mayomontoya	I just sliced 253 fruits, including 19 lush PINEAPPLES on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/hz8JrS
Fri Mar 11 03:57:51 +0000 2011	__Quis__	I just scored 559 points in Fruit Ninja's Arcade Mode, with help from 2 Freeze Bananas! http://www.fruitninja.com http://bit.ly/fSrxPd
Fri Mar 11 04:02:33 +0000 2011	calvin_hlm22	I just sliced 249 fruits, including 14 juicy mangoes on Fruit Ninja for iPhone! http://www.fruitninja.com http://bit.ly/e9TWXq
Fri Mar 11 04:04:47 +0000 2011	nishwanth	I scored 196 points in Fruit Ninja HD's Zen Mode on iPad, with a juicy 6 lemon combo! http://www.fruitninja.com http://bit.ly/dGyjvu
Fri Mar 11 04:07:00 +0000 2011	nishwanth	I scored 161 points in Fruit Ninja HD's Zen Mode on iPad, with a juicy 4 fruit combo! http://www.fruitninja.com http://bit.ly/dGyjvu
Fri Mar 11 04:10:32 +0000 2011	nishwanth	I scored 189 points in Fruit Ninja HD's Zen Mode on iPad, with a tasty 6 banana combo! http://www.fruitninja.com http://bit.ly/dGyjvu
